eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.028,0.8311526972134853,5.0,0.8989995235826584,0.5632186532020569,0.9007159904534606,0.8972895863052782,2919.206,0.8587137620793069,91.438,167.3009,627.612,2.451,0.27787768840789795
1.0279,0.8270063801651151,4.99,0.8999290276792051,0.572843074798584,0.9078758949880669,0.8921200750469043,2919.487,0.8590469843385539,91.447,168.7228,628.25,2.43,0.2765260010230832
1.0876,0.8411014873002576,4.99,0.9040572792362769,0.5534240007400513,0.9040572792362769,0.9040572792362769,2759.353,0.866044651782739,86.431,172.5326,620.172,2.405,0.2709566782037896
1.031,0.8246197453202464,5.0,0.8973203699312308,0.5948306918144226,0.9031026252983294,0.8916116870876531,2910.704,0.8557147617460846,91.172,174.1303,620.225,2.412,0.26903880266916186
1.0327,0.8304817525170305,5.0,0.901775147928994,0.563319742679596,0.9093078758949881,0.8943661971830986,2905.895,0.8617127624125291,91.021,173.9473,626.627,2.443,0.267645459876341
1.0364,0.8365969115996776,5.0,0.9014554998806967,0.5678175091743469,0.9016706443914081,0.9012404580152672,2895.504,0.862379206931023,90.696,174.9724,628.671,2.458,0.26224178020344224
1.0447,0.83495629771294,4.99,0.9019980970504281,0.5758631229400635,0.9050119331742243,0.89900426742532,2872.524,0.8627124291902699,89.976,176.3367,629.478,2.439,0.2635309424511222
1.0511,0.8399231851301585,4.99,0.9039332538736591,0.5653269290924072,0.9050119331742243,0.9028571428571428,2855.045,0.8657114295234921,89.428,177.7804,629.991,2.447,0.2583526420867306
1.0361,0.8358364022401703,5.0,0.9033483733080029,0.5752147436141968,0.9078758949880669,0.8988657844990549,2896.314,0.8643785404865045,90.721,179.4057,629.857,2.453,0.2565390544858846
1.0556,0.8273791272187011,5.0,0.8983855650522317,0.5634576678276062,0.9031026252983294,0.8937175247992443,2842.907,0.8573808730423192,89.048,178.8521,637.398,2.488,0.2561745204952326
1.0345,0.8299894102957215,4.99,0.900071208165203,0.5707995891571045,0.9050119331742243,0.8951841359773371,2900.929,0.8597134288570476,90.865,179.6343,640.19,2.477,0.25631139995007035
